# work: tlg0011.tlg004
# base (canonical axis): perseus-grc2
# target: campbell1879-grc1
# generated: 2026-09-02  method: exact anchors plus local sequence alignment
base	target	type	score	review
1217	1217	match	0.522	REVIEW
1217a	1218	match	0.960	
1218	1219,1220	split_merge	0.863	
1219,1220	1221	split_merge	0.976	
1221	1222	match	0.958	
1223	1223	match	0.982	
1224	1224	match	0.909	
1225	1225	exact	1.000	
1226	1226	exact	1.000	
1227	1227	match	0.984	
1228	1228	exact	1.000	
1229	1229	match	0.969	
1230	1230	exact	1.000	
1231	1231	match	0.968	
1232	1232	match	0.909	
1233	1233	match	0.971	
1234	1234	exact	1.000	
1235	1235	exact	1.000	
1236	1236	match	0.983	
1237	1237	exact	1.000	
1238	1238	match	0.982	
1239	1239	match	0.982	
1240	1240	exact	1.000	
1241	1241	match	0.982	
1242	1242	match	0.982	
1243	1243	match	0.984	
1244	1244	match	0.949	
1245	1245	exact	1.000	
1246	1246	match	0.969	
1247	1247	exact	1.000	
1248	1248	exact	1.000	
1249	1249	match	0.984	
1250	1250	match	0.985	
1251	1251	match	0.954	
1252	1252	match	0.983	
1253	1253	exact	1.000	
1254	1254	match	0.971	
1255	1255	exact	1.000	
1256	1256	match	0.967	
1257	1257	exact	1.000	
1258	1258	match	0.985	
1259	1259	exact	1.000	
1260	1260	match	0.982	
1261	1261	match	0.984	
1262	1262	exact	1.000	
1263	1263	exact	1.000	
1264	1264	exact	1.000	
1265	1265	match	0.983	
1266	1266	exact	1.000	
1267	1267	match	0.969	
1268	1268	exact	1.000	
1269	1269	match	0.984	
1270	1270	exact	1.000	
1271	1271	match	0.969	
1272	1272	match	0.967	
1273	1273	match	0.984	
1274	1274	match	0.966	
1275	1275	match	0.984	
1276	1276	match	0.969	
1277	1277	match	0.915	
1278	1278	match	0.985	
1279	1279	exact	1.000	
1279a	1279a	match	0.947	
1280	1280	match	0.983	
1281	1281	match	0.984	
1282	1282	exact	1.000	
1283	1283	exact	1.000	
1284	1284	match	0.952	
1285	1285	match	0.968	
1286	1286	exact	1.000	
1287	1287	exact	1.000	
1288	1288	match	0.918	
1290	1290	match	0.982	
1291	1291	exact	1.000	
1292	1292	exact	1.000	
1293	1293	exact	1.000	
1294	1294	exact	1.000	
1295	1295	match	0.981	
1296	1296	match	0.985	
1297	1297	exact	1.000	
1298	1298	match	0.978	
1299	1299	match	0.958	
1300	1300	exact	1.000	
1301	1301	exact	1.000	
1302	1302	exact	1.000	
1303	1303	match	0.750	
1304	1304	match	0.964	
1305	1305	match	0.981	
1306	1306	match	0.963	
1307	1307	exact	1.000	
1308	1308	exact	1.000	
1309	1309	exact	1.000	
1310	1310	match	0.957	
1311	1311	match	0.971	
1312	1312	match	0.935	
1313	1313	exact	1.000	
1314	1314	exact	1.000	
1315	1315	exact	1.000	
1316	1316	exact	1.000	
1317	1317	match	0.964	
1318	1318	match	0.986	
1319	1319	match	0.984	
1320	1320	match	0.969	
1321	1321	exact	1.000	
1322	1322	exact	1.000	
1323	1323	exact	1.000	
1324	1324	exact	1.000	
1325	1325	exact	1.000	
1326	1326	exact	1.000	
1327	1327	exact	1.000	
1328	1328	match	0.983	
1329	1329	match	0.980	
1330	1330	match	0.881	
1331	1331	match	0.972	
1332	1332	match	0.966	
1335	1335	match	0.982	
1336	1336	match	0.905	
1337	1337	match	0.971	
1338	1338	exact	1.000	
1339	1339	match	0.957	
1340	1340	match	0.981	
1341	1341	match	0.800	
1342	1345	exact	1.000	
1345	1346	exact	1.000	
1346	1347	exact	1.000	
1347	1348	match	0.909	
1349	1349	match	0.980	
1350	1350	match	0.839	
1351	1351	match	0.957	
1352	1352	exact	1.000	
1355	1355	match	0.951	
1356	1356	match	0.976	
1357	1357	match	0.977	
1358	1358	exact	1.000	
1359	1359	exact	1.000	
1360	1360	match	0.966	
1361	1361	match	0.893	
1365	1365	exact	1.000	
1366	1366	match	0.941	
1367	1367	match	0.984	
1368	1368	match	0.985	
1369	1369	match	0.939	
1370	1370	match	0.966	
1371	1371	match	0.984	
1372	1372	match	0.985	
1373	1373	match	0.968	
1374	1374	match	0.970	
1375	1375	match	0.964	
1376	1376	match	0.986	
1377	1377	match	0.984	
1378	1378	match	0.968	
1379	1379	match	0.963	
1380	1380	match	0.986	
1381	1381	match	0.982	
1382	1382	exact	1.000	
1383	1383	match	0.984	
1384	1384	match	0.981	
1385	1385	exact	1.000	
1386	1386	match	0.967	
1387	1387	exact	1.000	
1388	1388	match	0.983	
1389	1389	match	0.983	
1390	1390	match	0.985	
1391	1391	match	0.967	
1392	1392	exact	1.000	
1393	1393	exact	1.000	
1394	1394	exact	1.000	
1395	1395	match	0.980	
1396	1396	exact	1.000	
1397	1397	match	0.985	
1398	1398	exact	1.000	
1399	1399	exact	1.000	
1400	1400	exact	1.000	
1401	1401	match	0.982	
1402	1402	match	0.964	
1403	1403	match	0.982	
1404	1404	match	0.983	
1405	1405	match	0.966	
1406	1406	match	0.985	
1407	1407	exact	1.000	
1408	1408	match	0.985	
1409	1409	match	0.968	
1410	1410	exact	1.000	
1411	1411	match	0.963	
1412	1412	match	0.947	
1413	1413	match	0.982	
1414	1414	exact	1.000	
1415	1415	exact	1.000	
1416	1416	match	0.949	
1417	1417	exact	1.000	
1418	1418	exact	1.000	
1419	1419	match	0.984	
1420	1420	exact	1.000	
1421	1421	match	0.985	
1422	1422	match	0.964	
1423	1423	match	0.947	
1424	1424	match	0.968	
1425	1425	exact	1.000	
1426	1426	match	0.967	
1427	1427	exact	1.000	
1428	1428	match	0.969	
1429	1429	match	0.966	
1430	1430	match	0.984	
1431	1431	match	0.983	
1432	1432	match	0.985	
1433	1433	match	0.984	
1434	1434	match	0.985	
1435	1435	exact	1.000	
1436	1436	match	0.968	
1437	1437	exact	1.000	
1438	1438	match	0.951	
1439	1439	match	0.954	
1440	1440	match	0.947	
1441	1441	match	0.985	
1442	1442	match	0.951	
1443	1443	exact	1.000	
1444	1444	match	0.968	
1445	1445	exact	1.000	
1446	1446	match	0.954	
1447	1447	match	0.985	
1448	1448	exact	1.000	
1449	1449	match	0.979	
1450	1450	exact	1.000	
1451	1451	match	0.984	
1452	1452	exact	1.000	
1453	1453	match	0.983	
1454	1454	match	0.964	
1455	1455	match	0.969	
1456	1456	match	0.983	
1457	1457	match	0.966	
1458	1458	match	0.949	
1459	1459	match	0.968	
1460	1460	exact	1.000	
1461	1461	match	0.984	
1462	1462	match	0.986	
1463	1463	match	0.982	
1464	1464	match	0.952	
1465	1465	match	0.984	
1466	1466	exact	1.000	
1467	1467	match	0.984	
1468	1468	match	0.923	
1469	1469	match	0.982	
1470	1470	match	0.969	
1471	1471	exact	1.000	
1472	1472	exact	1.000	
1473	1473	match	0.971	
1474	1474	match	0.984	
1475	1475	exact	1.000	
1476	1476	match	0.982	
1477	1477	match	0.986	
1478	1478	match	0.983	
1479	1479	match	0.968	
1480	1480	match	0.949	
1481	1481	exact	1.000	
1482	1482	match	0.984	
1483	1483	exact	1.000	
1484	1484	match	0.949	
1485	1485	exact	1.000	
1486	1486	exact	1.000	
1487	1487	exact	1.000	
1488	1488	exact	1.000	
1489	1489	match	0.982	
1490	1490	match	0.984	
1491	1491	match	0.982	
1492	1492	match	0.951	
1493	1493	exact	1.000	
1494	1494	match	0.918	
1495	1495	match	0.918	
1496	1496	exact	1.000	
1497	1497	exact	1.000	
1498	1498	exact	1.000	
1499	1499	match	0.981	
1500	1500	match	0.983	
1501	1501	match	0.983	
1502	1502	exact	1.000	
1503	1503	match	0.984	
1504	1504	match	0.984	
1505	1505	match	0.982	
1506	1506	match	0.968	
1507	1507	match	0.984	
1508	1508	match	0.968	
1509	1509	exact	1.000	
1510	1510	exact	1.000	
1511	1511	match	0.969	
1512	1512	match	0.971	
1513	1513	match	0.889	
1514	1514	exact	1.000	
1515	1515	match	0.921	
1516	1516	exact	1.000	
1516a	1516a	exact	1.000	
1517	1517	match	0.941	
1517a	1517a	match	0.980	
1518	1518	match	0.978	
1518a	1518a	match	0.974	
1519	1519	match	0.977	
1519a	1519a	exact	1.000	
1520	1520	match	0.947	
1520a	1520a	exact	1.000	
1521	1521	match	0.976	
1521a	1521a	match	0.976	
1522	1522	match	0.976	
1522a	1522a	exact	1.000	
1523	1523	exact	1.000	
1524	1524	match	0.987	
1525	1525	match	0.937	
1526	1526	match	0.722	
1527	1527	exact	1.000	
1528	1528	match	0.974	
1529	1529	match	0.987	
1530	1530	exact	1.000	
