Total real tokens in treebank: 6897
Total tokens in XML source:    6857
Rows with unexpected column count (pre-existing, not fixed here): 92

=== FORM corrections applied: 216 ===
  3	ἐτωσιοεργὸς	ἐτωσιοεργός	ADJ a-s---mn-	Case=Nom|Gender=Masc|Number=Sing	4	amod	4:amod	Ref=405|gloss=shiftless
  3	ἀμβολιεργὸς	ἀμβολιεργός	ADJ a-s---mn-	Case=Nom|Gender=Masc|Number=Sing	4	amod	_	Ref=405|gloss=procrastinating
  5	ὀξέος	ὀξύς	ADJ a-s---mg-	Case=Gen|Gender=Masc|Number=Sing	6	amod	6:amod	Ref=405|gloss=sharp
  8	ἰδαλίμου	ἰδάλιμος	ADJ a-s---ng-	Case=Gen|Gender=Neut|Number=Sing	7	amod	7:amod	Ref=405|SpaceAfter=No|gloss=wearisome
  10	μετοπωρινὸν	μετοπωρινός	ADJ a-s---na-	Case=Acc|Gender=Neut|Number=Sing	11	obj	11:obj	Ref=405|gloss=autumnal-rain
  13	ἐρισθενέος	ἐρισθενής	ADJ a-s---mg-	Case=Gen|Gender=Masc|Number=Sing	12	amod	12:amod	Ref=405|SpaceAfter=No|gloss=very-strong
  18	βρότεος	βρότεος	ADJ a-s---mn-	Case=Nom|Gender=Masc|Number=Sing	19	amod	19:amod	Ref=405|gloss=mortal
  21	ἐλαφρότερος	ἐλαφρός	ADJ a-s---mnc	Case=Nom|Degree=Cmp|Gender=Masc|Number=Sing	17	xcomp	17:xcomp	Ref=405|SpaceAfter=No|gloss=lighter
  6	βαιὸν	βαιός	ADJ a-s---na-	Case=Acc|Gender=Neut|Number=Sing	11	obl	_	Ref=405|gloss=a-little
  9	κηριτρεφέων	κηριτρεφής	ADJ a-p---mg-	Case=Gen|Gender=Masc|Number=Plur	10	amod	_	Ref=405|gloss=doom-nourished
